school_year,dpi_true_id,school_name,agency_type,district_name,county,charter_indicator,choice_indicator,accurate_agency_type,broad_agency_type,MPCP_indicator,RPCP_indicator,WPCP_indicator,SNSP_indicator,MPCP_has_students,RPCP_has_students,WPCP_has_students,SNSP_has_students,locale_description,city,MPCP_percent,milwaukee_indicator
2016-17,0000_1171,Texas Bufkin Christian Acad,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2016-17,0000_1180,Holy Redeemer Christian Acad,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.8923766816143498,1
2016-17,0000_1200,Saint Rafael the Archangel,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,0,1,0,1,0,"NA",Milwaukee,0.9790575916230366,1
2016-17,0000_1205,Prince of Peace School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,0,1,0,1,0,"NA",Milwaukee,0.9869848156182213,1
2016-17,0000_1218,Eastbrook Academy,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.5461741424802111,1
2016-17,0000_1221,King's Academy Christian Sch,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.995049504950495,1
2016-17,0000_1253,Victory Christian Academy,Private school,West Allis-West Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,0,1,0,1,0,"NA",West Allis,0.9627659574468085,1
2016-17,0000_1263,Atlas Preparatory Academy,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2016-17,0000_1301,Atonement Lutheran School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9650793650793651,1
2016-17,0000_1302,Saint Philips Lutheran School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2016-17,0000_1303,Believers in Christ Acad,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9645669291338582,1
2016-17,0000_1304,Blessed Sacrament Grade Sch,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9728260869565217,1
2016-17,0000_1305,Christ-St Peter Lutheran Sch,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,1,1,0,0,0,"NA",Milwaukee,0.9828326180257511,1
2016-17,0000_1315,Hope Christian School: Prima,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2016-17,0000_1327,New Testament Christian Acad,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.8775510204081632,1
2016-17,0000_1345,Greater Holy Temple Chr Acad,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2016-17,0000_1351,Risen Savior Evan Luth Sch,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,0,1,0,1,0,"NA",Milwaukee,0.9666666666666667,1
2016-17,0000_1374,Malaika Early Learning Center,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9574468085106383,1
2016-17,0000_1382,Carter's Christian Academy,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.968421052631579,1
2016-17,0000_1384,Christian Faith Acad Hi Lrng,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9622641509433962,1
2016-17,0000_1408,Hope Christian High School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2016-17,0000_1439,Hope Christian School: Fortis,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2016-17,0000_1489,Cross Trainers Academy,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2016-17,0000_1491,Destiny High School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9965034965034965,1
2016-17,0000_1507,Blessed Savior Catholic Sch,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9863713798977853,1
2016-17,0000_1527,Inst of Technology & Academics,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9885496183206107,1
2016-17,0000_1530,Right Step Inc,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9777777777777777,1
2016-17,0000_1558,Calvary's Chrstn Acad Sch Arts,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9672131147540983,1
2016-17,0000_1575,Northwest Catholic,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9513274336283186,1
2016-17,0000_1606,Messmer Catholic Schools,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9891566265060241,1
2016-17,0000_1627,Wells Street Academy,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,1,1,0,0,1,"NA",Milwaukee,0.29411764705882354,1
2016-17,0000_1631,TransCenter for Youth/ElPuente,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2016-17,0000_1652,Academy of Excellence,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,1,1,0,1,0,0,0,"NA",Milwaukee,0.9754901960784313,1
2016-17,0000_1656,Hope Christian School: Semper,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2016-17,0000_1684,Jo's Learning Academy,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9636363636363636,1
2016-17,0000_1685,Lutheran Special School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,1,1,0,1,1,"NA",Glendale,0.5555555555555556,1
2016-17,0000_1686,United to Serve Academy,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.45565749235474007,1
2016-17,0000_1701,A Promise of Hope Academy,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2016-17,0000_1702,Divine Destiny School,Private school,West Allis-West Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9807692307692307,1
2016-17,0000_1703,Hope Christian School: Caritas,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2016-17,0000_1704,Shining Star Christian Schools,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9775784753363229,1
2016-17,0000_1712,Cristo Rey Jesuit Milwaukee Hi,Private school,West Allis-West Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",West Milwaukee,0.9401709401709402,1
2016-17,0000_1729,Hope Christian School: Fidelis,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2016-17,0000_1770,Marquette University High,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.12535612535612536,1
2016-17,0000_1870,Milwaukee Lutheran High,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,1,1,0,1,1,"NA",Milwaukee,0.8373333333333334,1
2016-17,0000_1873,Milw Seventh Day Adventist Sch,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,0,1,0,0,0,"NA",Milwaukee,0.9512195121951219,1
2016-17,0000_1910,Mother of Good Counsel Gr Sch,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9818181818181818,1
2016-17,0000_1930,Mount Calvary Lutheran Gr Sch,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9735449735449735,1
2016-17,0000_1980,Mount Lebanon Lutheran School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.972972972972973,1
2016-17,0000_1990,Mount Olive Lutheran Grade Sch,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,1,1,0,1,1,"NA",Milwaukee,0.7486338797814208,1
2016-17,0000_1996,Nativity Jesuit Middle School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,0,1,0,1,0,"NA",Milwaukee,0.9076923076923077,1
2016-17,0000_2030,Northwest Lutheran Grade Sch,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,1,1,0,0,1,"NA",Milwaukee,0.9836065573770492,1
2016-17,0000_2240,Our Lady Queen of Peace Gr Sch,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9757575757575757,1
2016-17,0000_2291,Pilgrim Lutheran School,Private school,Wauwatosa,Milwaukee,0,1,Private,Private,1,0,0,1,1,0,0,1,"NA",Wauwatosa,0.9835390946502057,1
2016-17,0000_2300,Pius XI Catholic High School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,1,1,0,1,1,"NA",Milwaukee,0.48883374689826303,1
2016-17,0000_2750,Saint Adalbert Grade School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9936575052854123,1
2016-17,0000_2850,Holy Wisdom Academy,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.983739837398374,1
2016-17,0000_3100,Saint Anthony School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9938239835306227,1
2016-17,0000_3160,Saint Vincent Pallotti School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,0,1,0,1,0,"NA",Milwaukee,0.8756218905472637,1
2016-17,0000_3410,Saint Catherine School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9939393939393939,1
2016-17,0000_3455,Saint Charles Borromeo School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.5981735159817352,1
2016-17,0000_3580,Saint Coletta Day Sch of Milw,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,1,1,0,0,1,"NA",Milwaukee,0.08333333333333333,1
2016-17,0000_3935,Saint Gregory the Great Gr Sch,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.7718631178707225,1
2016-17,0000_4210,Saint Joan Antida High School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,0,1,0,0,0,"NA",Milwaukee,0.9930555555555556,1
2016-17,0000_4420,Saint John Kanty Grade School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9947368421052631,1
2016-17,0000_4655,Saint Johns Evang Lutheran Sch,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,0,1,0,1,0,"NA",Milwaukee,0.7476190476190476,1
2016-17,0000_4950,Saint Josaphat Parish School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9475806451612904,1
2016-17,0000_5640,Saint Lucas Lutheran School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,0,1,0,1,0,"NA",Milwaukee,0.5897435897435898,1
2016-17,0000_5710,Saint Marcus Lutheran School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,1,1,0,0,1,"NA",Milwaukee,0.8971848225214198,1
2016-17,0000_5720,Saint Margaret Mary Grade Sch,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9768339768339769,1
2016-17,0000_5830,Saint Martini Lutheran Gr Sch,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,1,1,0,0,1,"NA",Milwaukee,0.9920948616600791,1
2016-17,0000_6690,Saint Matthias School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,0,1,0,1,0,"NA",Milwaukee,0.3269230769230769,1
2016-17,0000_7400,Saint Peter Immanuel Luth Sch,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9943181818181818,1
2016-17,0000_7670,Saint Roman Grade School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.8896551724137931,1
2016-17,0000_7720,Saint Sebastian Grade School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.6199376947040498,1
2016-17,0000_7980,Saint Thomas Aquinas Academy,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.5515695067264574,1
2016-17,0000_8075,Salam School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,0,1,0,1,0,"NA",Milwaukee,0.8754914809960681,1
2016-17,0000_8080,Salem Lutheran School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9225352112676056,1
2016-17,0000_8190,Sharon Junior Academy,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.8333333333333334,1
2016-17,0000_8217,Siloah Lutheran School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2016-17,0000_8224,Saint Joseph Academy,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,0,1,0,1,0,"NA",Milwaukee,0.9736263736263736,1
2016-17,0000_8720,Wisconsin Lutheran High School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,0,1,0,1,0,"NA",Milwaukee,0.5173299101412067,1
2016-17,0000_8740,Yeshiva Elementary School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9056603773584906,1
2017-18,0000_0309,Catholic East Elementary,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.758893280632411,1
2017-18,0000_0320,Word of Life Lutheran School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.8904109589041096,1
2017-18,0000_0510,Divine Savior Holy Angels Hi,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.13682678311499272,1
2017-18,0000_0740,Garden Homes Lutheran School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9960474308300395,1
2017-18,0000_1044,Clara Mohammed School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2017-18,0000_1048,Tamarack Waldorf School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,1,1,0,0,1,"NA",Milwaukee,0.7789115646258503,1
2017-18,0000_1095,Notre Dame Sch of Milwaukee,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,0,1,0,1,0,"NA",Milwaukee,0.9573991031390134,1
2017-18,0000_1101,Hickman Acad Prep Sch,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2017-18,0000_1158,Early View Acad of Excellence,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9669117647058824,1
2017-18,0000_1165,Granville Lutheran School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,1,1,0,0,1,"NA",Milwaukee,0.9598393574297188,1
2017-18,0000_1167,Sherman Park Lutheran Sch,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,1,1,0,0,0,"NA",Milwaukee,0.9952380952380953,1
2017-18,0000_1171,Texas Bufkin Christian Acad,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2017-18,0000_1180,Holy Redeemer Christian Acad,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9662337662337662,1
2017-18,0000_1200,Saint Rafael the Archangel,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,0,1,0,1,0,"NA",Milwaukee,0.9943181818181818,1
2017-18,0000_1205,Prince of Peace School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,0,1,0,0,0,"NA",Milwaukee,0.9977678571428571,1
2017-18,0000_1218,Eastbrook Academy,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.5235294117647059,1
2017-18,0000_1221,King's Academy Christian Sch,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9900497512437811,1
2017-18,0000_1253,Victory Christian Academy,Private school,West Allis-West Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,0,1,0,1,0,"NA",West Allis,0.9422222222222222,1
2017-18,0000_1263,Atlas Preparatory Academy,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2017-18,0000_1301,Atonement Lutheran School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9535603715170279,1
2017-18,0000_1302,Saint Philips Lutheran School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2017-18,0000_1303,Believers in Christ Acad,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9726027397260274,1
2017-18,0000_1304,Blessed Sacrament Grade Sch,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9720670391061452,1
2017-18,0000_1305,Christ-St Peter Lutheran Sch,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,1,1,0,0,0,"NA",Milwaukee,0.9724770642201835,1
2017-18,0000_1315,Hope Christian School: Prima,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2017-18,0000_1327,New Testament Christian Acad,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.8714285714285714,1
2017-18,0000_1345,Greater Holy Temple Chr Acad,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2017-18,0000_1351,Risen Savior Evan Luth Sch,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,0,1,0,1,0,"NA",Milwaukee,0.9733333333333334,1
2017-18,0000_1374,Malaika Early Learning Center,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.990909090909091,1
2017-18,0000_1382,Carter's Christian Academy,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.976,1
2017-18,0000_1384,Christian Faith Acad Hi Lrng,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2017-18,0000_1408,Hope Christian High,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2017-18,0000_1439,Hope Christian School: Fortis,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2017-18,0000_1489,Cross Trainers Academy,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2017-18,0000_1491,Destiny High,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.989247311827957,1
2017-18,0000_1507,Blessed Savior Catholic Sch,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9910394265232975,1
2017-18,0000_1527,Inst of Technology & Academics,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9962962962962963,1
2017-18,0000_1530,Right Step Inc,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9827586206896551,1
2017-18,0000_1558,Calvary's Chrstn Acad Sch Arts,Private school,West Allis-West Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,0,1,0,1,0,"NA",Milwaukee,0.9795918367346939,1
2017-18,0000_1575,Northwest Catholic,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9671361502347418,1
2017-18,0000_1606,Messmer Catholic Schools,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9914268218003675,1
2017-18,0000_1627,Wells Street Academy,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,1,1,0,0,1,"NA",Milwaukee,0.47368421052631576,1
2017-18,0000_1631,TransCenter for Youth/ElPuente,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2017-18,0000_1652,Academy of Excellence,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,1,1,0,1,1,1,0,"NA",Milwaukee,0.9876998769987699,1
2017-18,0000_1656,Hope Christian School: Semper,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2017-18,0000_1684,Jo's Learning Academy,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2017-18,0000_1702,Divine Destiny School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2017-18,0000_1703,Hope Christian Sch: Caritas,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2017-18,0000_1704,Shining Star Christian Schools,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,0,1,0,0,0,"NA",Milwaukee,0.9933110367892977,1
2017-18,0000_1712,Cristo Rey Jesuit Milwaukee Hi,Private school,West Allis-West Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,0,1,0,1,0,"NA",West Milwaukee,0.9446153846153846,1
2017-18,0000_1729,Hope Christian Sch: Fidelis,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2017-18,0000_1745,Saint Augustine Preparatory Ac,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,0,1,0,1,0,"NA",Milwaukee,0.9932998324958124,1
2017-18,0000_1770,Marquette University High,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.13521400778210116,1
2017-18,0000_1870,Milwaukee Lutheran High,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,1,1,0,1,1,"NA",Milwaukee,0.85375,1
2017-18,0000_1873,Milw Seventh Day Adventist Sch,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,0,1,0,1,0,"NA",Milwaukee,0.8935185185185185,1
2017-18,0000_1910,Mother of Good Counsel Gr Sch,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9864864864864865,1
2017-18,0000_1930,Mount Calvary Lutheran Gr Sch,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9945945945945946,1
2017-18,0000_1980,Mount Lebanon Lutheran School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9742489270386266,1
2017-18,0000_1990,Mount Olive Lutheran Grade Sch,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,1,1,0,1,1,"NA",Milwaukee,0.8033707865168539,1
2017-18,0000_1996,Nativity Jesuit Academy,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,0,1,0,1,0,"NA",Milwaukee,0.9482758620689655,1
